,HS4,NAICS2
35048,8404,33
35049,8404,33
35050,8404,33
35051,8404,33
35052,8401,33
35053,8401,33
35054,8401,33
35055,8401,33
35056,8401,33
35057,8401,33
35058,8401,33
35059,8401,33
35060,7309,33
35061,7309,33
35062,7309,33
35063,7309,33
35064,7309,33
35065,7309,33
35066,7309,33
35067,7309,33
35068,7311,33
35069,7311,33
35070,7311,33
35071,7311,33
35072,7311,33
35073,7311,33
35074,7311,33
35075,7311,33
35076,7311,33
35077,7311,33
35078,7311,33
35079,7311,33
35080,7311,33
35081,7311,33
35082,7311,33
35083,7311,33
35084,7611,33
35085,7611,33
35086,7611,33
35087,7611,33
35088,7611,33
35089,7611,33
35090,7611,33
35091,7611,33
35092,7612,33
35093,7612,33
35094,7612,33
35095,7612,33
35096,7612,33
35097,7612,33
35098,7612,33
35099,7612,33
35100,7613,33
35101,7613,33
35102,7613,33
35103,7613,33
35104,8609,33
35105,8609,33
35106,8609,33
35107,8609,33
35108,8907,33
35109,8907,33
35110,8907,33
35111,8907,33
35112,8907,33
35113,8907,33
35114,8907,33
35115,8907,33
35116,8907,33
35117,8907,33
35118,8907,33
35119,8907,33
35120,7308,33
35121,7308,33
35122,7308,33
35123,7308,33
35124,7610,33
35125,7610,33
35126,7610,33
35127,7610,33
35128,7907,33
35129,7907,33
35130,7907,33
35131,7907,33
35132,7308,33
35133,7308,33
35134,7610,33
35135,9406,33
35136,9406,33
35137,9406,33
35138,9406,33
35139,7318,33
35140,7318,33
35141,7318,33
35142,7318,33
35143,7318,33
35144,7318,33
35145,7318,33
35146,7318,33
35147,7318,33
35148,7318,33
35149,7318,33
35150,7318,33
35151,7318,33
35152,7318,33
35153,7318,33
35154,7318,33
35155,7318,33
35156,7318,33
35157,7318,33
35158,7318,33
35159,7318,33
35160,7318,33
35161,7318,33
35162,7318,33
35163,7318,33
35164,7318,33
35165,7318,33
35166,7318,33
35167,7318,33
35168,7318,33
35169,7318,33
35170,7415,33
35171,7415,33
35172,7415,33
35173,7415,33
35174,7415,33
35175,7415,33
35176,7415,33
35177,7415,33
35178,7616,33
35179,7616,33
35180,7616,33
35181,7616,33
35182,7616,33
35183,7616,33
35184,7616,33
35185,7616,33
35186,8708,33
35187,8708,33
35188,8309,33
35189,8309,33
35190,7615,33
35191,7615,33
35192,7615,33
35193,7615,33
35194,7615,33
35195,7615,33
35196,7615,33
35197,7615,33
35198,7615,33
35199,7615,33
35200,7615,33
35201,7615,33
35202,9306,33
35203,9306,33
35204,9306,33
35205,9306,33
35206,9306,33
35207,9306,33
35208,9306,33
35209,9306,33
35210,9306,33
35211,9306,33
35212,9306,33
35213,9306,33
35214,9306,33
35215,9306,33
35216,9301,33
35217,9301,33
35218,9301,33
35219,9301,33
35220,9301,33
35221,9302,33
35222,9303,33
35223,9303,33
35224,9303,33
35225,9303,33
35226,9303,33
35227,9303,33
35228,9303,33
35229,9303,33
35230,9303,33
35231,9303,33
35232,9303,33
35233,9303,33
35234,9303,33
35235,9303,33
35236,9303,33
35237,9303,33
35238,9304,33
35239,9304,33
35240,9304,33
35241,9304,33
35242,9305,33
35243,9305,33
35244,9305,33
35245,9305,33
35246,9305,33
35247,9305,33
35248,9305,33
35249,9305,33
35250,9305,33
35251,9305,33
35252,9305,33
35253,9305,33
35254,9305,33
35255,9305,33
35256,9305,33
35257,9305,33
35258,9305,33
35259,9305,33
35260,9305,33
35261,9305,33
35262,9301,33
35263,9301,33
35264,9301,33
35265,9301,33
35266,9301,33
35267,9305,33
35268,9305,33
35269,8481,33
35270,8481,33
35271,8481,33
35272,8481,33
35273,8481,33
35274,8481,33
35275,8481,33
35276,8481,33
35277,8481,33
35278,8481,33
35279,8481,33
35280,7320,33
35281,7320,33
35282,7320,33
35283,7320,33
35284,7320,33
35285,7320,33
35286,7320,33
35287,7320,33
35288,7320,33
35289,7320,33
35290,7320,33
35291,7320,33
35292,7320,33
35293,7320,33
35294,7320,33
35295,7320,33
35296,7320,33
35297,7320,33
35298,7320,33
35299,7320,33
35300,7320,33
35301,7320,33
35302,7320,33
35303,7320,33
35304,7320,33
35305,7320,33
35306,7320,33
35307,7320,33
35308,7320,33
35309,7320,33
35310,7320,33
35311,7320,33
35312,7416,33
35313,7416,33
35314,8481,33
35315,8481,33
35316,8481,33
35317,8481,33
35318,8481,33
35319,8481,33
35320,8481,33
35321,8481,33
35322,8481,33
35323,8481,33
35324,8481,33
35325,8481,33
35326,8481,33
35327,8481,33
35328,8481,33
35329,8481,33
35330,8481,33
35331,8481,33
35332,8481,33
35333,8481,33
35334,8481,33
35335,8481,33
35336,8481,33
35337,8481,33
35338,8481,33
35339,8481,33
35340,8481,33
35341,8481,33
35342,8481,33
35343,8481,33
35344,8481,33
35345,8481,33
35346,8481,33
35347,8481,33
35348,8481,33
35349,8481,33
35350,8481,33
35351,8481,33
35352,8481,33
35353,8481,33
35354,8481,33
35355,8481,33
35356,8481,33
35357,8481,33
35358,8481,33
35359,8481,33
35360,8481,33
35361,8481,33
35362,8481,33
35363,8481,33
35364,8481,33
35365,8481,33
35366,8481,33
35367,8481,33
35368,8481,33
35369,8481,33
35370,8481,33
35371,8481,33
35372,8481,33
35373,8481,33
35374,8481,33
35375,8481,33
35376,8481,33
35377,8481,33
35378,8481,33
35379,8481,33
35380,8481,33
35381,8481,33
35382,8481,33
35383,8481,33
35384,8481,33
35385,8481,33
35386,8481,33
35387,8481,33
35388,8481,33
35389,8481,33
35390,8481,33
35391,8481,33
35392,8481,33
35393,8481,33
35394,8481,33
35395,8481,33
35396,8481,33
35397,8481,33
35398,8481,33
35399,8481,33
35400,8481,33
35401,8481,33
35402,8481,33
35403,8481,33
35404,8481,33
35405,8481,33
35406,8481,33
35407,8481,33
35408,7307,33
35409,7307,33
35410,7307,33
35411,7307,33
35412,7307,33
35413,7307,33
35414,7307,33
35415,7307,33
35416,7307,33
35417,7307,33
35418,7307,33
35419,7307,33
35420,7307,33
35421,7307,33
35422,7307,33
35423,7307,33
35424,7307,33
35425,7307,33
35426,7307,33
35427,7307,33
35428,7307,33
35429,7307,33
35430,7307,33
35431,7307,33
35432,7307,33
35433,7307,33
35434,7307,33
35435,7307,33
35436,7307,33
35437,7307,33
35438,7307,33
35439,7307,33
35440,7307,33
35441,7307,33
35442,7307,33
35443,7307,33
35444,7307,33
35445,7307,33
35446,7307,33
35447,7307,33
35448,7307,33
35449,7307,33
35450,7326,33
35451,7412,33
35452,7412,33
35453,7412,33
35454,7412,33
35455,7412,33
35456,7412,33
35457,7412,33
35458,7412,33
35459,7412,33
35460,7412,33
35461,7412,33
35462,7507,33
35463,7609,33
35464,7616,33
35465,7312,33
35466,7312,33
35467,7312,33
35468,7312,33
35469,7312,33
35470,7312,33
35471,7312,33
35472,7312,33
35473,7312,33
35474,7312,33
35475,7312,33
35476,7312,33
35477,7312,33
35478,7312,33
35479,7312,33
35480,7312,33
35481,7312,33
35482,7312,33
35483,7312,33
35484,7312,33
35485,7312,33
35486,7312,33
35487,7312,33
35488,7312,33
35489,7312,33
35490,7312,33
35491,7312,33
35492,7312,33
35493,7312,33
35494,7312,33
35495,7312,33
35496,7312,33
35497,7312,33
35498,7312,33
35499,7312,33
35500,7312,33
35501,7312,33
35502,7312,33
35503,7312,33
35504,7312,33
35505,7312,33
35506,7312,33
35507,7312,33
35508,7312,33
35509,7312,33
35510,7312,33
35511,7312,33
35512,7312,33
35513,7312,33
35514,7312,33
35515,7312,33
35516,7312,33
35517,7312,33
35518,7312,33
35519,7312,33
35520,7312,33
35521,7312,33
35522,7312,33
35523,7312,33
35524,7312,33
35525,7312,33
35526,7312,33
35527,7312,33
35528,7312,33
35529,7312,33
35530,7312,33
35531,7312,33
35532,7312,33
35533,7312,33
35534,7314,33
35535,7314,33
35536,7314,33
35537,7314,33
35538,7314,33
35539,7314,33
35540,7314,33
35541,7314,33
35542,7314,33
35543,7314,33
35544,7314,33
35545,7314,33
35546,7314,33
35547,7314,33
35548,7314,33
35549,7314,33
35550,7314,33
35551,7314,33
35552,7314,33
35553,7314,33
35554,7314,33
35555,7115,33
35556,7115,33
35557,7115,33
35558,7414,33
35559,7414,33
35560,7414,33
35561,7414,33
35562,7414,33
35563,7414,33
35564,7414,33
35565,7414,33
35566,7414,33
35567,7414,33
35568,7414,33
35569,7414,33
35570,7414,33
35571,7414,33
35572,7414,33
35573,7314,33
35574,7314,33
35575,7314,33
35576,7314,33
35577,7314,33
35578,7314,33
35579,7314,33
35580,7314,33
35581,7314,33
35582,7314,33
35583,7314,33
35584,7314,33
35585,7314,33
35586,7314,33
35587,7314,33
35588,7314,33
35589,7314,33
35590,7314,33
35591,7314,33
35592,7314,33
35593,7314,33
35594,7314,33
35595,7314,33
35596,7314,33
35597,7314,33
35598,7314,33
35599,7314,33
35600,7314,33
35601,7314,33
35602,7314,33
35603,7314,33
35604,7314,33
35605,7314,33
35606,7314,33
35607,7314,33
35608,7314,33
35609,7312,33
35610,7312,33
35611,7312,33
35612,7313,33
35613,7313,33
35614,7313,33
35615,7314,33
35616,7314,33
35617,7314,33
35618,7315,33
35619,7315,33
35620,7315,33
35621,7315,33
35622,7315,33
35623,7315,33
35624,7315,33
35625,7315,33
35626,7315,33
35627,7315,33
35628,7315,33
35629,7315,33
35630,7315,33
35631,7315,33
35632,7315,33
35633,7315,33
35634,7315,33
35635,7315,33
35636,7315,33
35637,7315,33
35638,7315,33
35639,7315,33
35640,7315,33
35641,7315,33
35642,7315,33
35643,7315,33
35644,7315,33
35645,7315,33
35646,7315,33
35647,7315,33
35648,7315,33
35649,7315,33
35650,7315,33
35651,7315,33
35652,7315,33
35653,7315,33
35654,7315,33
35655,7315,33
35656,7315,33
35657,7315,33
35658,7315,33
35659,7315,33
35660,7315,33
35661,7315,33
35662,7315,33
35663,7315,33
35664,7315,33
35665,7315,33
35666,7315,33
35667,7315,33
35668,7315,33
35669,7315,33
35670,7315,33
35671,7315,33
35672,7315,33
35673,7315,33
35674,7315,33
35675,7315,33
35676,7315,33
35677,7315,33
35678,7315,33
35679,7315,33
35680,7315,33
35681,7315,33
35682,7315,33
35683,7315,33
35684,7315,33
35685,7315,33
35686,7315,33
35687,7315,33
35688,7315,33
35689,7315,33
35690,7315,33
35691,7315,33
35692,7315,33
35693,7326,33
35694,7326,33
35695,7326,33
35696,7326,33
35697,7326,33
35698,7326,33
35699,7326,33
35700,7326,33
35701,7326,33
35702,7419,33
35703,7419,33
35704,7419,33
35705,7616,33
35706,7616,33
35707,7616,33
35708,8305,33
35709,8305,33
35710,8305,33
35711,8305,33
35712,8305,33
35713,8305,33
35714,8305,33
35715,8305,33
35716,8305,33
35717,8305,33
35718,8305,33
35719,8305,33
35720,3212,32
35721,3212,33
35722,7410,32
35723,7410,33
35724,7410,32
35725,7410,33
35726,7410,32
35727,7410,33
35728,7410,32
35729,7410,33
35730,7410,32
35731,7410,33
35732,7410,32
35733,7410,33
35734,7506,32
35735,7506,33
35736,7506,32
35737,7506,33
35738,7607,32
35739,7607,33
35740,7607,32
35741,7607,33
35742,7607,32
35743,7607,33
35744,7607,32
35745,7607,33
35746,7607,32
35747,7607,33
35748,7607,32
35749,7607,33
35750,7607,32
35751,7607,33
35752,8005,32
35753,8005,33
35754,8303,33
35755,8303,33
35756,8303,33
35757,8303,33
35758,8303,33
35759,8303,33
35760,8303,33
35761,7612,33
35762,7612,33
35763,7612,33
35764,7612,33
35765,7612,33
35766,7612,33
35767,7612,33
35768,7326,33
35769,7326,33
35770,7326,33
35771,7326,33
35772,7326,33
35773,7326,33
35774,7326,33
35775,7616,33
35776,7616,33
35777,7616,33
35778,7616,33
35779,7616,33
35780,7616,33
35781,7616,33
35782,7118,33
35783,7118,33
35784,7118,33
35785,7118,33
35786,7118,33
35787,7118,33
35788,7118,33
35789,7118,33
35790,7118,33
35791,7118,33
35792,7118,33
35793,7118,33
35794,7118,33
35795,7118,33
35796,7118,33
35797,7118,33
35798,7118,33
35799,7118,33
35800,7118,33
35801,7118,33
35802,7118,33
35803,7118,33
35804,7118,33
35805,7118,33
35806,7118,33
35807,7118,33
35808,7118,33
35809,7118,33
35810,7118,33
35811,7118,33
35812,7118,33
35813,7118,33
35814,7118,33
35815,7118,33
35816,7118,33
35817,7118,33
35818,7118,33
35819,7118,33
35820,7118,33
35821,7118,33
35822,7118,33
35823,7118,33
35824,7118,33
35825,7118,33
35826,7118,33
35827,7118,33
35828,7118,33
35829,7118,33
35830,7118,33
35831,7302,33
35832,7302,33
35833,7302,33
35834,7302,33
35835,7302,33
35836,7302,33
35837,7302,33
35838,7302,33
35839,7302,33
35840,7302,33
35841,7302,33
35842,7302,33
35843,7302,33
35844,7302,33
35845,7302,33
35846,7302,33
35847,7302,33
35848,7302,33
35849,7302,33
35850,7302,33
35851,7302,33
35852,7316,33
35853,7316,33
35854,7316,33
35855,7316,33
35856,7316,33
35857,7316,33
35858,7316,33
35859,7323,33
35860,7323,33
35861,7323,33
35862,7323,33
35863,7323,33
35864,7323,33
35865,7323,33
35866,7323,33
35867,7323,33
35868,7323,33
35869,7323,33
35870,7323,33
35871,7323,33
35872,7323,33
35873,7323,33
35874,7323,33
35875,7323,33
35876,7323,33
35877,7323,33
35878,7323,33
35879,7323,33
35880,7323,33
35881,7323,33
35882,7323,33
35883,7323,33
35884,7323,33
35885,7323,33
35886,7323,33
35887,7323,33
35888,7323,33
35889,7323,33
35890,7323,33
35891,7323,33
35892,7323,33
35893,7323,33
35894,7323,33
35895,7323,33
35896,7323,33
35897,7323,33
35898,7323,33
35899,7323,33
35900,7323,33
35901,7323,33
35902,7323,33
35903,7323,33
35904,7323,33
35905,7323,33
35906,7323,33
35907,7323,33
35908,7323,33
35909,7323,33
35910,7323,33
35911,7323,33
35912,7323,33
35913,7323,33
35914,7323,33
35915,7323,33
35916,7323,33
35917,7323,33
35918,7323,33
35919,7323,33
35920,7323,33
35921,7323,33
35922,7323,33
35923,7323,33
35924,7323,33
35925,7323,33
35926,7323,33
35927,7323,33
35928,7323,33
35929,7323,33
35930,7323,33
35931,7323,33
35932,7323,33
35933,7323,33
35934,7323,33
35935,7323,33
35936,7323,33
35937,7323,33
35938,7323,33
35939,7323,33
35940,7323,33
35941,7323,33
35942,7323,33
35943,7323,33
35944,7323,33
35945,7323,33
35946,7323,33
35947,7323,33
35948,7323,33
35949,7323,33
35950,7323,33
35951,7323,33
35952,7323,33
35953,7323,33
35954,7323,33
35955,7323,33
35956,7323,33
35957,7323,33
35958,7323,33
35959,7323,33
35960,7323,33
35961,7323,33
35962,7323,33
35963,7323,33
35964,7323,33
35965,7323,33
35966,7323,33
35967,7323,33
35968,7323,33
35969,7323,33
35970,7323,33
35971,7323,33
35972,7323,33
35973,7323,33
35974,7323,33
35975,7323,33
35976,7323,33
35977,7323,33
35978,7323,33
35979,7323,33
35980,7323,33
35981,7323,33
35982,7323,33
35983,7323,33
35984,7323,33
35985,7323,33
35986,7323,33
35987,7323,33
35988,7323,33
35989,7323,33
35990,7323,33
35991,7323,33
35992,7326,33
35993,7326,33
35994,7326,33
35995,7326,33
35996,7326,33
35997,7326,33
35998,7326,33
35999,7326,33
36000,7326,33
36001,7326,33
36002,7326,33
36003,7326,33
36004,7326,33
36005,7326,33
36006,7326,33
36007,7326,33
36008,7326,33
36009,7326,33
36010,7326,33
36011,7326,33
36012,7326,33
36013,7326,33
36014,7326,33
36015,7326,33
36016,7326,33
36017,7326,33
36018,7326,33
36019,7326,33
36020,7326,33
36021,7326,33
36022,7326,33
36023,7326,33
36024,7326,33
36025,7326,33
36026,7326,33
36027,7326,33
36028,7326,33
36029,7326,33
36030,7326,33
36031,7326,33
36032,7326,33
36033,7326,33
36034,7326,33
36035,7326,33
36036,7326,33
36037,7326,33
36038,7326,33
36039,7326,33
36040,7326,33
36041,7326,33
36042,7326,33
36043,7326,33
36044,7326,33
36045,7326,33
36046,7326,33
36047,7326,33
36048,7418,33
36049,7418,33
36050,7418,33
36051,7418,33
36052,7418,33
36053,7418,33
36054,7418,33
36055,7418,33
36056,7418,33
36057,7418,33
36058,7418,33
36059,7418,33
36060,7418,33
36061,7418,33
36062,7418,33
36063,7418,33
36064,7418,33
36065,7418,33
36066,7418,33
36067,7418,33
36068,7418,33
36069,7418,33
36070,7418,33
36071,7418,33
36072,7418,33
36073,7418,33
36074,7418,33
36075,7418,33
36076,7418,33
36077,7418,33
36078,7418,33
36079,7418,33
36080,7418,33
36081,7418,33
36082,7418,33
36083,7419,33
36084,7419,33
36085,7419,33
36086,7419,33
36087,7419,33
36088,7419,33
36089,7419,33
36090,7419,33
36091,7419,33
36092,7419,33
36093,7419,33
36094,7419,33
36095,7419,33
36096,7419,33
36097,7419,33
36098,7419,33
36099,7419,33
36100,7419,33
36101,7419,33
36102,7419,33
36103,7419,33
36104,7419,33
36105,7419,33
36106,7419,33
36107,7419,33
36108,7419,33
36109,7419,33
36110,7419,33
36111,7508,33
36112,7508,33
36113,7508,33
36114,7508,33
36115,7508,33
36116,7508,33
36117,7508,33
36118,7508,33
36119,7508,33
36120,7508,33
36121,7508,33
36122,7508,33
36123,7508,33
36124,7508,33
36125,7615,33
36126,7615,33
36127,7615,33
36128,7615,33
36129,7615,33
36130,7615,33
36131,7615,33
36132,7616,33
36133,7616,33
36134,7616,33
36135,7616,33
36136,7616,33
36137,7616,33
36138,7616,33
36139,7616,33
36140,7616,33
36141,7616,33
36142,7616,33
36143,7616,33
36144,7616,33
36145,7616,33
36146,7806,33
36147,7806,33
36148,7806,33
36149,7806,33
36150,7806,33
36151,7806,33
36152,7806,33
36153,7907,33
36154,7907,33
36155,7907,33
36156,7907,33
36157,7907,33
36158,7907,33
36159,7907,33
36160,7907,33
36161,7907,33
36162,7907,33
36163,7907,33
36164,7907,33
36165,7907,33
36166,7907,33
36167,8007,33
36168,8007,33
36169,8007,33
36170,8007,33
36171,8007,33
36172,8007,33
36173,8007,33
36174,8007,33
36175,8007,33
36176,8007,33
36177,8007,33
36178,8007,33
36179,8007,33
36180,8007,33
36181,8007,33
36182,8007,33
36183,8007,33
36184,8007,33
36185,8007,33
36186,8007,33
36187,8007,33
36188,8007,33
36189,8007,33
36190,8007,33
36191,8007,33
36192,8007,33
36193,8007,33
36194,8007,33
36195,8113,33
36196,8113,33
36197,8113,33
36198,8113,33
36199,8113,33
36200,8113,33
36201,8113,33
36202,8306,33
36203,8306,33
36204,8306,33
36205,8306,33
36206,8306,33
36207,8306,33
36208,8306,33
36209,8505,33
36210,8505,33
36211,8505,33
36212,8505,33
36213,8505,33
36214,8505,33
36215,8505,33
36216,8406,33
36217,8406,33
36218,8406,33
36219,8406,33
36220,8406,33
36221,8406,33
36222,8406,33
36223,8406,33
36224,8406,33
36225,8406,33
36226,8406,33
36227,8406,33
36228,8406,33
36229,8410,33
36230,8410,33
36231,8410,33
36232,8410,33
36233,8411,33
36234,8411,33
36235,8411,33
36236,8411,33
36237,8411,33
36238,8411,33
36239,8411,33
36240,8411,33
36241,8411,33
36242,8411,33
36243,8411,33
36244,8411,33
36245,8411,33
36246,8412,33
36247,8502,33
36248,8407,33
36249,8407,33
36250,8407,33
36251,8407,33
36252,8407,33
36253,8407,33
36254,8407,33
36255,8407,33
36256,8407,33
36257,8407,33
36258,8407,33
36259,8407,33
36260,8407,33
36261,8407,33
36262,8407,33
36263,8407,33
36264,8407,33
36265,8407,33
36266,8407,33
36267,8407,33
36268,8407,33
36269,8407,33
36270,8407,33
36271,8407,33
36272,8407,33
36273,8407,33
36274,8407,33
36275,8407,33
36276,8407,33
36277,8407,33
36278,8407,33
36279,8407,33
36280,8407,33
36281,8407,33
36282,8407,33
36283,8407,33
36284,8407,33
36285,8407,33
36286,8407,33
36287,8407,33
36288,8407,33
36289,8407,33
36290,8407,33
36291,8407,33
36292,8407,33
36293,8407,33
36294,8407,33
36295,8407,33
36296,8407,33
36297,8407,33
36298,8407,33
36299,8407,33
36300,8407,33
36301,8407,33
36302,8407,33
36303,8407,33
36304,8407,33
36305,8407,33
36306,8407,33
36307,8407,33
36308,8407,33
36309,8407,33
36310,8408,33
36311,8408,33
36312,8408,33
36313,8408,33
36314,8408,33
36315,8408,33
36316,8408,33
36317,8408,33
36318,8408,33
36319,8408,33
36320,8408,33
36321,8408,33
36322,8408,33
36323,8408,33
36324,8408,33
36325,8408,33
36326,8408,33
36327,8408,33
36328,8408,33
36329,8408,33
36330,8408,33
36331,8408,33
36332,8408,33
36333,8408,33
36334,8408,33
36335,8408,33
36336,8408,33
36337,8408,33
36338,8408,33
36339,8408,33
36340,8408,33
36341,8408,33
36342,8408,33
36343,8408,33
36344,8408,33
36345,8408,33
36346,8408,33
36347,8408,33
36348,8412,33
36349,8412,33
36350,8408,33
36351,8408,33
36352,8407,33
36353,8407,33
36354,8407,33
36355,8407,33
36356,8407,33
36357,8407,33
36358,8407,33
36359,8407,33
36360,8409,33
36361,8409,33
36362,8409,33
36363,8409,33
36364,8409,33
36365,8409,33
36366,8409,33
36367,8409,33
36368,8409,33
36369,8409,33
36370,8409,33
36371,8409,33
36372,8409,33
36373,8409,33
36374,8409,33
36375,8409,33
36376,8409,33
36377,8409,33
36378,8409,33
36379,8409,33
36380,8409,33
36381,8409,33
36382,8409,33
36383,8409,33
36384,8409,33
36385,8409,33
36386,8409,33
36387,8409,33
36388,8409,33
36389,8409,33
36390,8409,33
36391,8409,33
36392,8409,33
36393,8409,33
36394,8701,33
36395,8701,33
36396,8701,33
36397,8701,33
36398,8701,33
36399,8701,33
36400,8701,33
36401,8701,33
36402,8701,33
36403,8701,33
36404,8701,33
36405,8701,33
36406,8701,33
36407,8701,33
36408,8701,33
36409,8701,33
36410,8701,33
36411,8701,33
36412,8701,33
36413,8701,33
36414,8701,33
36415,8701,33
36416,8701,33
36417,8701,33
36418,8701,33
36419,8701,33
36420,8701,33
36421,8701,33
36422,8701,33
36423,8701,33
36424,8701,33
36425,8701,33
36426,8701,33
36427,8701,33
36428,8701,33
36429,8701,33
36430,8701,33
36431,8701,33
36432,8701,33
36433,8701,33
36434,8701,33
36435,8701,33
36436,8701,33
36437,8701,33
36438,8701,33
36439,8701,33
36440,8701,33
36441,8701,33
36442,8701,33
36443,8701,33
36444,8701,33
36445,8701,33
36446,8701,33
36447,8701,33
36448,8701,33
36449,8701,33
36450,8701,33
36451,8701,33
36452,8701,33
36453,8701,33
36454,8701,33
36455,8701,33
36456,8701,33
36457,8701,33
36458,8706,33
36459,8706,33
36460,8706,33
36461,8706,33
36462,8708,33
36463,8708,33
36464,8708,33
36465,8708,33
36466,8708,33
36467,8708,33
36468,8708,33
36469,8708,33
36470,8708,33
36471,8708,33
36472,8708,33
36473,8708,33
36474,8708,33
36475,8708,33
36476,8708,33
36477,8708,33
36478,8708,33
36479,8708,33
36480,8708,33
36481,8708,33
36482,8708,33
36483,8708,33
36484,8708,33
36485,8708,33
36486,8708,33
36487,8708,33
36488,8708,33
36489,8708,33
36490,8708,33
36491,8708,33
36492,8708,33
36493,8708,33
36494,8708,33
36495,8708,33
36496,8708,33
36497,8708,33
36498,8708,33
36499,8708,33
36500,8708,33
36501,8708,33
36502,8708,33
36503,8708,33
36504,8708,33
36505,8708,33
36506,8708,33
36507,8708,33
36508,8708,33
36509,8708,33
36510,8708,33
36511,8708,33
36512,8708,33
36513,8708,33
36514,8708,33
36515,8708,33
36516,8708,33
36517,8708,33
36518,8421,33
36519,8421,33
36520,8421,33
36521,8421,33
36522,8424,33
36523,8424,33
36524,8424,33
36525,8424,33
36526,8424,33
36527,8424,33
36528,8424,33
36529,8424,33
36530,8434,33
36531,8434,33
36532,8434,33
36533,8434,33
36534,8434,33
36535,8434,33
36536,8434,33
36537,8434,33
36538,8432,33
36539,8432,33
36540,8432,33
36541,8432,33
36542,8432,33
36543,8432,33
36544,8432,33
36545,8432,33
36546,8432,33
36547,8432,33
36548,8432,33
36549,8432,33
36550,8432,33
36551,8432,33
36552,8432,33
36553,8432,33
36554,8433,33
36555,8433,33
36556,8433,33
36557,8433,33
36558,8433,33
36559,8433,33
36560,8433,33
36561,8433,33
36562,8433,33
36563,8433,33
36564,8433,33
36565,8433,33
36566,8433,33
36567,8433,33
36568,8433,33
36569,8433,33
36570,8433,33
36571,8433,33
36572,8433,33
36573,8433,33
36574,8433,33
36575,8433,33
36576,8433,33
36577,8433,33
36578,8433,33
36579,8433,33
36580,8433,33
36581,8433,33
36582,8433,33
36583,8433,33
36584,8433,33
36585,8433,33
36586,8433,33
36587,8433,33
36588,8433,33
36589,8433,33
36590,8433,33
36591,8433,33
36592,8433,33
36593,8433,33
36594,8433,33
36595,8433,33
36596,8433,33
36597,8433,33
36598,8433,33
36599,8433,33
36600,8433,33
36601,8433,33
36602,8419,33
36603,8419,33
36604,8419,33
36605,8419,33
36606,8424,33
36607,8424,33
36608,8424,33
36609,8424,33
36610,8424,33
36611,8424,33
36612,8424,33
36613,8424,33
36614,8432,33
36615,8432,33
36616,8432,33
36617,8432,33
36618,8432,33
36619,8432,33
36620,8432,33
36621,8432,33
36622,8433,33
36623,8433,33
36624,8433,33
36625,8433,33
36626,8433,33
36627,8433,33
36628,8433,33
36629,8433,33
36630,8433,33
36631,8433,33
36632,8433,33
36633,8433,33
36634,8436,33
36635,8436,33
36636,8436,33
36637,8436,33
36638,8436,33
36639,8436,33
36640,8436,33
36641,8436,33
36642,8436,33
36643,8436,33
36644,8436,33
36645,8436,33
36646,8436,33
36647,8436,33
36648,8436,33
36649,8436,33
36650,8436,33
36651,8436,33
36652,8436,33
36653,8436,33
36654,8436,33
36655,8436,33
36656,8436,33
36657,8436,33
36658,8436,33
36659,8436,33
36660,8436,33
36661,8436,33
36662,8436,33
36663,8436,33
36664,8436,33
36665,8436,33
36666,8436,33
36667,8436,33
36668,8436,33
36669,8436,33
36670,8436,33
36671,8436,33
36672,8436,33
36673,8436,33
36674,8436,33
36675,8436,33
36676,8436,33
36677,8436,33
36678,8436,33
36679,8436,33
36680,8436,33
36681,8436,33
36682,8436,33
36683,8436,33
36684,8436,33
36685,8436,33
36686,8436,33
36687,8436,33
36688,8436,33
36689,8436,33
36690,8436,33
36691,8436,33
36692,8436,33
36693,8436,33
36694,8436,33
36695,8436,33
36696,8436,33
36697,8436,33
36698,8436,33
36699,8436,33
36700,8436,33
36701,8436,33
36702,8436,33
36703,8436,33
36704,8436,33
36705,8436,33
36706,8707,33
36707,8707,33
36708,8707,33
36709,8707,33
36710,8707,33
36711,8707,33
36712,8707,33
36713,8707,33
36714,8716,33
36715,8716,33
36716,8716,33
36717,8716,33
36718,8716,33
36719,8716,33
36720,8716,33
36721,8716,33
36722,8432,33
36723,8432,33
36724,8432,33
36725,8432,33
36726,8432,33
36727,8432,33
36728,8432,33
36729,8432,33
36730,8432,33
36731,8432,33
36732,8432,33
36733,8432,33
36734,8432,33
36735,8432,33
36736,8432,33
36737,8432,33
36738,8432,33
36739,8432,33
36740,8432,33
36741,8432,33
36742,8432,33
36743,8432,33
36744,8432,33
36745,8432,33
36746,8432,33
36747,8432,33
36748,8432,33
36749,8432,33
36750,8432,33
36751,8432,33
36752,8432,33
36753,8432,33
36754,8432,33
36755,8432,33
36756,8432,33
36757,8432,33
36758,8430,33
36759,8430,33
36760,8430,33
36761,8430,33
36762,8430,33
36763,8430,33
36764,8432,33
36765,8432,33
36766,8433,33
36767,8433,33
36768,8433,33
36769,8433,33
36770,8433,33
36771,8433,33
36772,8433,33
36773,8433,33
36774,8433,33
36775,8433,33
36776,8433,33
36777,8433,33
36778,8433,33
36779,8433,33
36780,8433,33
36781,8433,33
36782,8433,33
36783,8433,33
36784,8433,33
36785,8433,33
36786,8433,33
36787,8433,33
36788,8433,33
36789,8433,33
36790,8467,33
36791,8467,33
36792,8508,33
36793,8508,33
36794,8701,33
36795,8701,33
